id,object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at,material_zh,type_zh,description_zh
105,1215,碗,Bowl,c. 1785,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,11 1/2 × 4 3/4 inches (29.2 × 12.1 cm),3,,https://www.philamuseum.org/collection/object/135682,"https://iiif.micr.io/SJMNh/full/^300,/0/default.jpg",,"The Dr. Francis W. Lewis Collection, 1905",135682,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
4508,1216,有盖八角箱,Covered Octagonal Box,1573-1620,26.0,Containers,Porcelain with underglaze blue and overglaze enamel decoration (Wucai ware),Porcelain with underglaze blue and overglaze enamel decoration (Wucai ware),4 5/16 x 5 11/16 inches (11 x 14.5 cm),3,,https://www.philamuseum.org/collection/object/135707,"https://iiif.micr.io/fMEyJ/full/^300,/0/default.jpg",,"The Dr. Francis W. Lewis Collection, 1905",135707,2026-06-01,,2026-06-01,2026-06-01,釉下蓝釉上彩瓷器（五彩瓷）,容器,釉下蓝釉上彩瓷器（五彩瓷）
5147,1217,四季百花齐放：冬天,Hundred Antiques and Flowers of the Four Seasons: Winter,1644-1911,27.0,Textiles,Slit silk tapestry (kesi),Slit silk tapestry (kesi),48 7/16 x 13 inches (123 x 33 cm),3,,https://www.philamuseum.org/collection/object/136179,"https://iiif.micr.io/RTyMk/full/^300,/0/default.jpg",,"Gift of Mr. and Mrs. John Story Jenks, 1929",136179,2026-06-01,,2026-06-01,2026-06-01,狭缝丝绸挂毯（kesi）,纺织品,狭缝丝绸挂毯（kesi）
5148,1218,四季百花齐放：秋天,Hundred Antiques and Flowers of the Four Seasons: Autumn,1662-1722,27.0,Textiles,Slit silk tapestry (kesi),Slit silk tapestry (kesi),48 7/16 x 13 inches (123 x 33 cm),3,,https://www.philamuseum.org/collection/object/136180,"https://iiif.micr.io/gqdvZ/full/^300,/0/default.jpg",,"Gift of Mr. and Mrs. John Story Jenks, 1929",136180,2026-06-01,,2026-06-01,2026-06-01,狭缝丝绸挂毯（kesi）,纺织品,狭缝丝绸挂毯（kesi）
112,1219,杯子,Cup,c. 1775,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,2 3/8 × 3 1/4 × 2 3/8 inches (6 × 8.3 × 6 cm),3,,https://www.philamuseum.org/collection/object/136279,"https://iiif.micr.io/VlttM/full/^300,/0/default.jpg",,"Bequest of Mrs. Mary H. Griffith, 1910",136279,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
3123,1220,男士正式法庭长袍,Man's Formal Court Robe,19th century,27.0,Costume (including accessories),Navy blue and multicolored silk and gold metallic slit tapestry weave (kesi); bright blue silk satin; brown silk and gold metallic complex weave; dark blue and brown silk complex weave; gold metallic braid; round brass-colored metal buttons; pale green silk plain weave,Navy blue and multicolored silk and gold metallic slit tapestry weave (kesi); bright blue silk satin; brown silk and gold metallic complex weave; dark blue and brown silk complex weave; gold metallic braid; round brass-colored metal buttons; pale green silk plain weave,58 1/4 inches × 11 feet 11 5/16 inches (148 × 364 cm),3,,https://www.philamuseum.org/collection/object/138313,"https://iiif.micr.io/xMomu/full/^300,/0/default.jpg",,"Gift of Mrs. Henry P. Borie, 1913",138313,2026-06-01,,2026-06-01,2026-06-01,海军蓝和多色丝绸和金色金属狭缝挂毯编织（kesi）；亮蓝色丝绸缎；棕色丝绸和金色金属复合织物；深蓝色和棕色丝绸复合编织；金金属编织物；圆形黄铜色金属纽扣；淡绿色真丝平纹,服装（包括配饰）,海军蓝和多色丝绸和金色金属狭缝挂毯编织（kesi）；亮蓝色丝绸缎；棕色丝绸和金色金属复合织物；深蓝色和棕色丝绸复合编织；金金属编织物；圆形黄铜色金属纽扣；淡绿色真丝平纹
4358,1221,军官军衔徽章,Military Official's Rank Badge,Late 16th - 17th century,26.0,Textiles,Multicolored silk and metallic embroidery in satin stitch and couching on silk,Multicolored silk and metallic embroidery in satin stitch and couching on silk,15 3/8 × 15 3/4 inches (39.1 × 40 cm),3,,https://www.philamuseum.org/collection/object/138355,"https://iiif.micr.io/cnMhb/full/^300,/0/default.jpg",,"Gift of Titi Halle, 2001",138355,2026-06-01,,2026-06-01,2026-06-01,多色丝绸和金属刺绣，采用缎面针法和丝绸卧铺,纺织品,多色丝绸和金属刺绣，采用缎面针法和丝绸卧铺
3779,1222,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,2 7/16 × 4 3/8 inches (6.2 × 11.1 cm),3,,https://www.philamuseum.org/collection/object/138465,"https://iiif.micr.io/TEBky/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138465,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3912,1223,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1 7/8 × 3 3/4 inches (4.8 × 9.5 cm),3,,https://www.philamuseum.org/collection/object/138469,"https://iiif.micr.io/cJGVH/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138469,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3780,1224,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1 1/2 × 3 1/16 inches (3.8 × 7.8 cm),3,,https://www.philamuseum.org/collection/object/138470,"https://iiif.micr.io/RgJOE/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138470,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3439,1225,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1 3/16 × 2 13/16 inches (3 × 7.1 cm),3,,https://www.philamuseum.org/collection/object/138471,"https://iiif.micr.io/jAXGk/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138471,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3913,1226,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1 1/8 × 2 9/16 inches (2.8 × 6.5 cm),3,,https://www.philamuseum.org/collection/object/138472,"https://iiif.micr.io/xenFG/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138472,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3440,1227,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,7/8 × 2 3/8 inches (2.2 × 6 cm),3,,https://www.philamuseum.org/collection/object/138473,"https://iiif.micr.io/sZoTu/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138473,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
3441,1228,筑巢杯（八个之一）,Nesting Cup (One of Eight),19th century,27.0,Containers,Porcelain with overglaze enamel design,Porcelain with overglaze enamel design,1/2 x 1 3/4 inches (1.3 x 4.5 cm),3,,https://www.philamuseum.org/collection/object/138475,"https://iiif.micr.io/WKqTi/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138475,2026-06-01,,2026-06-01,2026-06-01,釉上瓷釉设计瓷器,容器,釉上瓷釉设计瓷器
38,1229,碗,Bowl,Late 18th century,27.0,Containers,Hard-paste porcelain with underglaze decoration,Hard-paste porcelain with underglaze decoration,5 3/16 × 13 inches (13.2 × 33 cm),3,,https://www.philamuseum.org/collection/object/138563,"https://iiif.micr.io/OZwAN/full/^300,/0/default.jpg",,"Gift of Miss Letitia A. Humphreys, 1915",138563,2026-06-01,,2026-06-01,2026-06-01,釉下硬瓷,容器,釉下硬瓷
1028,1230,风扇,Fan,19th century,27.0,Costume (including accessories),"Carved sandalwood, silk ribbon, button rivet on metal loop","Carved sandalwood, silk ribbon, button rivet on metal loop",9 13/16 x 17 1/2 inches (25 x 44.5 cm),3,,https://www.philamuseum.org/collection/object/138602,"https://iiif.micr.io/raGxj/full/^300,/0/default.jpg",,"Gift of C. Hartman Kuhn, 1913",138602,2026-06-01,,2026-06-01,2026-06-01,雕刻檀香木、丝带、金属环上的纽扣铆钉,服装（包括配饰）,雕刻檀香木、丝带、金属环上的纽扣铆钉
4925,1231,游戏板,Game Board,c. 1800-1840,27.0,"Toys (including dolls, games, puppets)",Lacquered wood,Lacquered wood,Board: 20 x 20 inches (50.8 x 50.8 cm),3,,https://www.philamuseum.org/collection/object/138676,"https://iiif.micr.io/wVIVO/full/^300,/0/default.jpg",,"Bequest of Mrs. Harry Markoe, 1943",138676,2026-06-01,,2026-06-01,2026-06-01,漆木,玩具（包括玩偶、游戏、木偶）,漆木
498,1232,潘趣碗,Punch Bowl,c. 1800-1820,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,7 1/2 x 16 inches (19.1 x 40.6 cm),3,,https://www.philamuseum.org/collection/object/138850,"https://iiif.micr.io/WZRdz/full/^300,/0/default.jpg",,"Bequest of R. Wistar Harvey, 1940",138850,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
33,1233,杯子,Cup,c. 1785-1790,27.0,Containers,Porcelain with underglaze and gilt decoration,Porcelain with underglaze and gilt decoration,2 3/8 × 3 1/4 × 2 3/8 inches (6 × 8.3 × 6 cm),3,,https://www.philamuseum.org/collection/object/139416,"https://iiif.micr.io/fFQBx/full/^300,/0/default.jpg",,"Gift of Miss Mary Howley, 1915",139416,2026-06-01,,2026-06-01,2026-06-01,釉下镀金装饰瓷器,容器,釉下镀金装饰瓷器
5201,1234,木髓纸水粉画册,Album of gouache on pith paper,Mid- 19th century,27.0,Paintings,"Gouache on pith paper, mounted as an album","Gouache on pith paper, mounted as an album",Album: 14 9/16 × 9 15/16 inches (37 × 25.2 cm),3,,https://www.philamuseum.org/collection/object/140169,"https://iiif.micr.io/zkwvR/full/^300,/0/default.jpg",,"Gift of Miss Elizabeth C. Roberts, 1916",140169,2026-06-01,,2026-06-01,2026-06-01,髓纸上的水粉画，装裱成画册,绘画,髓纸上的水粉画，装裱成画册
5229,1235,碗的碎片,Fragment of Bowl,15th century,26.0,Containers,Stoneware (Celadon ware),Stoneware (Celadon ware),3/4 x 3 x 2 1/2 inches (1.9 x 7.6 x 6.4 cm),3,,https://www.philamuseum.org/collection/object/140632,"https://iiif.micr.io/ZaOvB/full/^300,/0/default.jpg",,"Gift (by exchange) of Dean C. Worcester, 1922",140632,2026-06-01,,2026-06-01,2026-06-01,石器（青瓷）,容器,石器（青瓷）
5003,1236,片段,Fragment,15th century,26.0,Containers,Stoneware (Celadon ware),Stoneware (Celadon ware),3/8 x 1 3/4 x 1 3/8 inches (1 x 4.4 x 3.5 cm),3,,https://www.philamuseum.org/collection/object/140638,"https://iiif.micr.io/TyYyX/full/^300,/0/default.jpg",,"Gift (by exchange) of Dean C. Worcester, 1922",140638,2026-06-01,,2026-06-01,2026-06-01,石器（青瓷）,容器,石器（青瓷）
5086,1237,片段,Fragment,15th century,26.0,Containers,Stoneware (Celadon ware),Stoneware (Celadon ware),5/8 x 1 3/8 x 1 1/4 inches (1.6 x 3.5 x 3.2 cm),3,,https://www.philamuseum.org/collection/object/140645,"https://iiif.micr.io/SGEqQ/full/^300,/0/default.jpg",,"Gift (by exchange) of Dean C. Worcester, 1922",140645,2026-06-01,,2026-06-01,2026-06-01,石器（青瓷）,容器,石器（青瓷）
5570,1238,碗或盘子碎片,Fragment of Bowl or Dish,15th century,26.0,Containers,Porcelain with underglaze blue decoration,Porcelain with underglaze blue decoration,5/8 x 1 5/8 x 1 1/4 inches (1.6 x 4.1 x 3.2 cm),3,,https://www.philamuseum.org/collection/object/140651,"https://iiif.micr.io/nIrwW/full/^300,/0/default.jpg",,"Gift (by exchange) of Dean C. Worcester, 1922",140651,2026-06-01,,2026-06-01,2026-06-01,釉下蓝色装饰瓷器,容器,釉下蓝色装饰瓷器
5551,1239,碗或盘子碎片,Fragment of Bowl or Dish,15th century,26.0,Containers,Stoneware,Stoneware,1 3/8 x 4 x 3 1/2 inches (3.5 x 10.2 x 8.9 cm),3,,https://www.philamuseum.org/collection/object/140653,"https://iiif.micr.io/teSOl/full/^300,/0/default.jpg",,"Gift (by exchange) of Dean C. Worcester, 1922",140653,2026-06-01,,2026-06-01,2026-06-01,炻器,容器,炻器
145,1240,杯子,Cup,Late 18th century,27.0,Containers,Hard-paste porcelain with enamel decoration,Hard-paste porcelain with enamel decoration,1 7/8 × 3 1/2 inches (4.8 × 8.9 cm),3,,https://www.philamuseum.org/collection/object/141547,"https://iiif.micr.io/WZuvO/full/^300,/0/default.jpg",,"Gift of Lydia Thompson Morris, 1928",141547,2026-06-01,,2026-06-01,2026-06-01,带有珐琅装饰的硬质瓷,容器,带有珐琅装饰的硬质瓷
580,1241,杯子,Cup,Late 18th century,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,2 3/4 × 3 1/4 × 2 5/16 inches (7 × 8.3 × 5.9 cm),3,,https://www.philamuseum.org/collection/object/141568,"https://iiif.micr.io/vnDXG/full/^300,/0/default.jpg",,"Gift of Lydia Thompson Morris, 1928",141568,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
658,1242,茶叶罐,Tea Caddy,Late 18th century,27.0,Containers,Hard-paste porcelain with enamel and gilt decoration,Hard-paste porcelain with enamel and gilt decoration,5 5/8 × 3 1/2 × 1 1/2 inches (14.3 × 8.9 × 3.8 cm),3,,https://www.philamuseum.org/collection/object/141571,"https://iiif.micr.io/svYdt/full/^300,/0/default.jpg",,"Gift of Lydia Thompson Morris, 1928",141571,2026-06-01,,2026-06-01,2026-06-01,搪瓷镀金硬瓷,容器,搪瓷镀金硬瓷
113,1243,盘子,Plate,c. 1750-1760,27.0,Containers,Hard-paste porcelain with underglaze decoration,Hard-paste porcelain with underglaze decoration,1 1/8 x 9 1/8 inches (2.9 x 23.2 cm),3,,https://www.philamuseum.org/collection/object/141572,"https://iiif.micr.io/qaPjw/full/^300,/0/default.jpg",,"Gift of Lydia Thompson Morris, 1928",141572,2026-06-01,,2026-06-01,2026-06-01,釉下硬瓷,容器,釉下硬瓷
301,1244,盘子,Plate,c. 1750,27.0,Containers,Hard-paste porcelain with underglaze decoration,Hard-paste porcelain with underglaze decoration,1/2 x 9 1/4 inches (1.3 x 23.5 cm),3,,https://www.philamuseum.org/collection/object/141573,"https://iiif.micr.io/FnzYK/full/^300,/0/default.jpg",,"Gift of Lydia Thompson Morris, 1928",141573,2026-06-01,,2026-06-01,2026-06-01,釉下硬瓷,容器,釉下硬瓷
2114,1245,刺绣条,Embroidery Strip,19th century,27.0,Textiles,Silk embroidery on painted paper,Silk embroidery on painted paper,26 3/4 x 2 5/8 inches (67.9 x 6.7 cm),3,,https://www.philamuseum.org/collection/object/141583,"https://iiif.micr.io/yWiDq/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141583,2026-06-01,,2026-06-01,2026-06-01,彩纸上的丝绸刺绣,纺织品,彩纸上的丝绸刺绣
2376,1246,刺绣纺织品,Embroidered Textile,18th century,27.0,Textiles,Embroidered satin; satin stitches,Embroidered satin; satin stitches,14 x 13 1/8 inches (35.6 x 33.3 cm),3,,https://www.philamuseum.org/collection/object/141591,"https://iiif.micr.io/NNmBK/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141591,2026-06-01,,2026-06-01,2026-06-01,绣花缎；缎面缝线,纺织品,绣花缎；缎面缝线
2377,1247,刺绣纺织品,Embroidered Textile,Early 20th century,27.0,Textiles,"Embroidery on white satin; chain, Peking knot stitches","Embroidery on white satin; chain, Peking knot stitches",14 1/2 x 14 1/8 inches (36.8 x 35.9 cm),3,,https://www.philamuseum.org/collection/object/141600,"https://iiif.micr.io/pYFhN/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141600,2026-06-01,,2026-06-01,2026-06-01,白色缎面刺绣；链式，北京结针,纺织品,白色缎面刺绣；链式，北京结针
2378,1248,刺绣圆领,Embroidered Roundel,17th - 18th century,27.0,Textiles,Embroidered using couched and satin stitches; lined with blue silk,Embroidered using couched and satin stitches; lined with blue silk,Diameter: 17 1/8 inches (43.5 cm),3,,https://www.philamuseum.org/collection/object/141638,"https://iiif.micr.io/EuCUq/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141638,2026-06-01,,2026-06-01,2026-06-01,采用斜针和缎针刺绣；内衬蓝色丝绸,纺织品,采用斜针和缎针刺绣；内衬蓝色丝绸
2115,1249,梭织圆头纱,Woven Roundel,19th century,27.0,Textiles,Silk slit tapestry weave (kesi),Silk slit tapestry weave (kesi),Diameter: 17 1/8 inches (43.5 cm),3,,https://www.philamuseum.org/collection/object/141658,"https://iiif.micr.io/LAUlV/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141658,2026-06-01,,2026-06-01,2026-06-01,丝缝织锦（柯丝）,纺织品,丝缝织锦（柯丝）
2379,1250,机织纺织品,Woven Textile,18th century,27.0,Textiles,Silk and metallic slit tapestry weave (kesi),Silk and metallic slit tapestry weave (kesi),14 1/8 × 7 1/2 inches (35.9 × 19.1 cm),3,,https://www.philamuseum.org/collection/object/141660,"https://iiif.micr.io/hRTpJ/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141660,2026-06-01,,2026-06-01,2026-06-01,丝绸和金属狭缝挂毯编织（kesi）,纺织品,丝绸和金属狭缝挂毯编织（kesi）
2116,1251,机织纺织品,Woven Textile,18th century,27.0,Textiles,Silk slit tapestry weave (kesi),Silk slit tapestry weave (kesi),7 1/2 × 18 1/8 inches (19.1 × 46 cm),3,,https://www.philamuseum.org/collection/object/141662,"https://iiif.micr.io/aUEDZ/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141662,2026-06-01,,2026-06-01,2026-06-01,丝缝织锦（柯丝）,纺织品,丝缝织锦（柯丝）
1356,1252,机织纺织品,Woven Textile,18th century,27.0,Textiles,Silk and metallic slit tapestry weave (kesi),Silk and metallic slit tapestry weave (kesi),7 1/2 × 18 1/8 inches (19.1 × 46 cm),3,,https://www.philamuseum.org/collection/object/141675,"https://iiif.micr.io/UptrE/full/^300,/0/default.jpg",,"Purchased with the John T. Morris Fund from the Carl Schuster Collection, 1940",141675,2026-06-01,,2026-06-01,2026-06-01,丝绸和金属狭缝挂毯编织（kesi）,纺织品,丝绸和金属狭缝挂毯编织（kesi）
